type,subtype,bedroomCount,bathroomCount,province,locality,postCode,habitableSurface,buildingCondition,buildingConstructionYear,facedeCount,toiletCount,epcScore,price,region,price_per_m2
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,88.0,4,,,,,284900.0,Flanders,3237.5
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,86.0,4,,,,,285900.0,Flanders,3324.4186046511627
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,97.0,4,,,,,307900.0,Flanders,3174.226804123711
1.0,APARTMENT,4.0,,East Flanders,Lokeren,9160,158.0,4,,,,,568000.0,Flanders,3594.9367088607596
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,68.0,4,,,,,269900.0,Flanders,3969.1176470588234
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,112.0,4,,4.0,,,339900.0,Flanders,3034.8214285714284
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,2,,,,2.0,280000.0,Flanders,
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,88.0,nan,,,,,285900.0,Flanders,3248.8636363636365
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,69.0,4,,,,,269900.0,Flanders,3911.5942028985505
0.0,HOUSE,4.0,,East Flanders,Lokeren,9160,146.0,4,,4.0,,,385900.0,Flanders,2643.150684931507
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,94.0,4,,,,,289900.0,Flanders,3084.0425531914893
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,94.0,4,,,,,299900.0,Flanders,3190.425531914894
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,112.0,4,,4.0,,,349900.0,Flanders,3124.1071428571427
0.0,HOUSE,4.0,,East Flanders,Lokeren,9160,146.0,4,,4.0,,,399900.0,Flanders,2739.041095890411
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,161.0,4,1976.0,,,6.0,295000.0,Flanders,1832.2981366459628
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,4,2024.0,,,7.0,350000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,4,,,,5.0,430000.0,Flanders,
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,,4,1998.0,,,6.0,239000.0,Flanders,
0.0,HOUSE,,,East Flanders,Lokeren,9160,109.0,4,1989.0,4.0,,5.0,339000.0,Flanders,3110.091743119266
1.0,APARTMENT,1.0,,East Flanders,Lokeren,9160,,4,2009.0,,,6.0,239000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,2,1960.0,,,3.0,380000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,3,,,,5.0,249000.0,Flanders,
1.0,APARTMENT,2.0,1.0,East Flanders,Lokeren,9160,,4,2012.0,,,7.0,260000.0,Flanders,
1.0,GROUND_FLOOR,,,East Flanders,Lokeren,9160,109.0,4,1989.0,4.0,,5.0,339000.0,Flanders,3110.091743119266
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,2,2024.0,,,2.0,285000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,4,1930.0,,,5.0,299000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,2,1963.0,,,2.0,350000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,4,2024.0,,,7.0,335000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,4,,,,6.0,349000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,4,2024.0,,,7.0,480000.0,Flanders,
1.0,APARTMENT,2.0,1.0,East Flanders,Lokeren,9160,,4,2000.0,,,6.0,395000.0,Flanders,
0.0,HOUSE,1.0,,East Flanders,Lokeren,9160,,2,,,,2.0,230000.0,Flanders,
0.0,HOUSE,5.0,,East Flanders,Lokeren,9160,,4,1949.0,,,4.0,599000.0,Flanders,
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,,2,1975.0,,,2.0,149000.0,Flanders,
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,,4,1995.0,,,4.0,169000.0,Flanders,
0.0,HOUSE,2.0,,East Flanders,Lokeren,9160,,3,1930.0,,,2.0,270000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,4,1932.0,,,7.0,375000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,,4,1936.0,,,4.0,270000.0,Flanders,
0.0,TOWN_HOUSE,2.0,1.0,East Flanders,Lokeren,9160,,4,,3.0,3.0,6.0,495000.0,Flanders,
0.0,HOUSE,4.0,2.0,East Flanders,Lokeren,9160,181.0,4,,,2.0,,718221.0,Flanders,3968.07182320442
0.0,HOUSE,3.0,1.0,East Flanders,Lokeren,9160,166.0,4,,,2.0,,716619.0,Flanders,4316.981927710844
1.0,DUPLEX,3.0,,East Flanders,Lokeren,9160,163.0,4,2006.0,,,6.0,415000.0,Flanders,2546.01226993865
0.0,HOUSE,2.0,1.0,East Flanders,Lokeren,9160,,4,,3.0,1.0,4.0,185000.0,Flanders,
1.0,LOFT,1.0,,East Flanders,Lokeren,9160,175.0,4,,,,6.0,375000.0,Flanders,2142.8571428571427
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,153.0,2,1969.0,,,2.0,279000.0,Flanders,1823.5294117647059
0.0,HOUSE,2.0,1.0,East Flanders,Lokeren,9160,,6,,,1.0,2.0,239000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Lokeren,9160,240.0,4,2024.0,,,,554277.0,Flanders,2309.4875
1.0,APARTMENT,2.0,1.0,East Flanders,Lokeren,9160,,4,1993.0,,,6.0,265000.0,Flanders,
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,78.0,5,2020.0,,,7.0,309000.0,Flanders,3961.5384615384614
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,70.0,4,2020.0,,,7.0,279000.0,Flanders,3985.714285714286
0.0,HOUSE,3.0,1.0,East Flanders,Lokeren,9160,,5,2024.0,3.0,2.0,,524544.0,Flanders,
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,69.0,5,2020.0,,,7.0,282000.0,Flanders,4086.9565217391305
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,72.0,5,2020.0,,,7.0,297000.0,Flanders,4125.0
0.0,VILLA,5.0,,East Flanders,Eksaarde,9160,,5,1983.0,4.0,2.0,5.0,835000.0,Flanders,
1.0,APARTMENT,2.0,,East Flanders,Lokeren,9160,59.0,5,2020.0,,,7.0,248000.0,Flanders,4203.389830508475
0.0,HOUSE,3.0,1.0,East Flanders,Lokeren,9160,,4,2024.0,,,,335000.0,Flanders,
1.0,APARTMENT,1.0,1.0,East Flanders,Lokeren,9160,,5,2020.0,,1.0,7.0,210000.0,Flanders,
1.0,FLAT_STUDIO,1.0,1.0,East Flanders,Lokeren,9160,,4,1995.0,,1.0,5.0,117000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Lokeren,9160,140.0,5,,3.0,2.0,,423036.0,Flanders,3021.6857142857143
1.0,APARTMENT,2.0,1.0,East Flanders,Lokeren,9160,,nan,1994.0,,1.0,6.0,310000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,STEKENE,9190,107.0,2,,2.0,,2.0,180000.0,Flanders,1682.2429906542056
0.0,HOUSE,4.0,1.0,East Flanders,Kemzeke,9190,,nan,1971.0,,2.0,,495000.0,Flanders,
0.0,OTHER_PROPERTY,1.0,,East Flanders,STEKENE,9190,580.0,4,,2.0,4.0,,515000.0,Flanders,887.9310344827586
0.0,HOUSE,1.0,,East Flanders,STEKENE,9190,580.0,4,,2.0,4.0,,515000.0,Flanders,887.9310344827586
0.0,HOUSE,2.0,,East Flanders,STEKENE,9190,131.0,nan,,4.0,,,189000.0,Flanders,1442.7480916030534
0.0,HOUSE,5.0,1.0,East Flanders,STEKENE,9190,,nan,,4.0,2.0,7.0,448000.0,Flanders,
0.0,HOUSE,5.0,1.0,East Flanders,Stekene,9190,,2,,4.0,,2.0,411000.0,Flanders,
1.0,APARTMENT,2.0,1.0,East Flanders,Stekene,9190,99.0,nan,2024.0,,,,299900.0,Flanders,3029.2929292929293
0.0,HOUSE,4.0,1.0,East Flanders,Kemzeke,9190,,nan,1957.0,2.0,,2.0,185000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Stekene,9190,,3,,4.0,,4.0,309000.0,Flanders,
0.0,HOUSE,8.0,,East Flanders,Stekene,9190,,nan,,,,2.0,720000.0,Flanders,
0.0,HOUSE,2.0,1.0,East Flanders,Stekene,9190,,nan,,,2.0,2.0,298000.0,Flanders,
0.0,HOUSE,8.0,,East Flanders,Stekene,9190,,nan,,,,4.0,792000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Stekene,9190,,4,,2.0,2.0,5.0,284000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Stekene,9190,,5,,,2.0,,427054.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Stekene,9190,,5,,,,,408807.0,Flanders,
0.0,HOUSE,4.0,1.0,East Flanders,Stekene,9190,,5,,4.0,1.0,6.0,695000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Stekene,9190,,nan,,,,3.0,425000.0,Flanders,
0.0,HOUSE,6.0,2.0,East Flanders,STEKENE,9190,,2,1932.0,4.0,,3.0,430000.0,Flanders,
0.0,HOUSE,2.0,1.0,East Flanders,Stekene,9190,,nan,1965.0,,2.0,4.0,330000.0,Flanders,
1.0,LOFT,2.0,1.0,East Flanders,Stekene,9190,125.0,5,,,,,365000.0,Flanders,2920.0
1.0,APARTMENT,2.0,1.0,East Flanders,Stekene,9190,99.0,nan,2024.0,,,,309000.0,Flanders,3121.212121212121
1.0,APARTMENT,2.0,1.0,East Flanders,Stekene,9190,99.0,nan,2024.0,,,,319000.0,Flanders,3222.222222222222
0.0,HOUSE,2.0,,East Flanders,Kemzeke,9190,,nan,1935.0,2.0,,2.0,115000.0,Flanders,
0.0,HOUSE,2.0,,East Flanders,Stekene,9190,,nan,,,,5.0,235000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Stekene,9190,157.0,5,,3.0,,7.0,349000.0,Flanders,2222.9299363057326
0.0,HOUSE,2.0,,East Flanders,Stekene,9190,157.0,5,,3.0,,7.0,349000.0,Flanders,2222.9299363057326
0.0,VILLA,2.0,,East Flanders,Stekene,9190,,nan,,4.0,,,935000.0,Flanders,
1.0,SERVICE_FLAT,1.0,1.0,East Flanders,HAMME,9220,134.0,nan,,,2.0,,595500.0,Flanders,4444.0298507462685
0.0,HOUSE,2.0,1.0,East Flanders,Hamme,9220,,nan,,3.0,,2.0,179000.0,Flanders,
0.0,HOUSE,3.0,2.0,East Flanders,Hamme,9220,,5,,3.0,,8.0,432762.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Hamme (9220),9220,189.0,4,1977.0,,,5.0,297000.0,Flanders,1571.4285714285713
1.0,APARTMENT,2.0,1.0,East Flanders,Hamme (9220),9220,,4,1970.0,,,2.0,229000.0,Flanders,
0.0,HOUSE,,,East Flanders,Hamme (9220),9220,97.0,6,1937.0,,,6.0,285000.0,Flanders,2938.144329896907
1.0,APARTMENT,1.0,,East Flanders,HAMME,9220,68.0,nan,2024.0,,,7.0,325000.0,Flanders,4779.411764705882
1.0,SERVICE_FLAT,1.0,,East Flanders,HAMME,9220,68.0,nan,2024.0,,,7.0,325000.0,Flanders,4779.411764705882
0.0,HOUSE,,,East Flanders,Hamme (9220),9220,,2,1930.0,,,2.0,125000.0,Flanders,
1.0,APARTMENT,2.0,1.0,East Flanders,Hamme (9220),9220,,4,1970.0,,,5.0,259000.0,Flanders,
1.0,APARTMENT,4.0,2.0,East Flanders,Hamme (9220),9220,,2,1918.0,,,3.0,375000.0,Flanders,
0.0,HOUSE,3.0,2.0,East Flanders,Hamme,9220,,4,1951.0,2.0,2.0,,325000.0,Flanders,
1.0,GROUND_FLOOR,5.0,,East Flanders,Hamme,9220,50.0,5,1968.0,,,6.0,195000.0,Flanders,3900.0
1.0,GROUND_FLOOR,1.0,,East Flanders,Hamme,9220,96.0,5,,,,6.0,325000.0,Flanders,3385.4166666666665
1.0,APARTMENT,1.0,,East Flanders,Hamme,9220,96.0,5,,,,6.0,320000.0,Flanders,3333.3333333333335
0.0,HOUSE,3.0,1.0,East Flanders,Hamme,9220,,nan,,,2.0,,387000.0,Flanders,
0.0,HOUSE,,,East Flanders,Hamme,9220,,nan,,4.0,,,552270.0,Flanders,
0.0,HOUSE,,,East Flanders,Hamme,9220,,nan,,4.0,,,345000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Hamme,9220,212.0,nan,,2.0,,,387000.0,Flanders,1825.4716981132076
0.0,HOUSE,3.0,,East Flanders,Hamme (O.-Vl.),9220,161.0,nan,,4.0,2.0,,551966.0,Flanders,3428.360248447205
0.0,HOUSE,4.0,,East Flanders,Hamme (9220),9220,148.0,3,1935.0,,,5.0,189000.0,Flanders,1277.027027027027
0.0,HOUSE,,,East Flanders,Hamme,9220,,1,1950.0,4.0,,1.0,349000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Hamme,9220,,4,1960.0,3.0,,4.0,475000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Hamme,9220,,5,,2.0,2.0,6.0,280000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Hamme,9220,,4,,4.0,2.0,4.0,295000.0,Flanders,
0.0,HOUSE,4.0,,East Flanders,Hamme (O.-Vl.),9220,186.0,5,,3.0,,6.0,497500.0,Flanders,2674.7311827956987
0.0,MIXED_USE_BUILDING,4.0,,East Flanders,Hamme (O.-Vl.),9220,186.0,5,,3.0,,6.0,497500.0,Flanders,2674.7311827956987
1.0,APARTMENT,2.0,,East Flanders,Hamme,9220,,5,2024.0,,2.0,,315000.0,Flanders,
1.0,GROUND_FLOOR,2.0,1.0,East Flanders,Hamme,9220,80.0,nan,,,,6.0,214000.0,Flanders,2675.0
1.0,APARTMENT,7.0,4.0,East Flanders,Hamme,9220,,3,,2.0,,,776000.0,Flanders,
0.0,HOUSE,1.0,,East Flanders,Hamme,9220,,nan,,,,2.0,139000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Hamme,9220,,nan,,3.0,2.0,,425463.0,Flanders,
1.0,APARTMENT,2.0,,East Flanders,Hamme,9220,100.0,nan,,3.0,1.0,,325000.0,Flanders,3250.0
1.0,APARTMENT,3.0,2.0,East Flanders,Waasmunster,9250,264.0,nan,2024.0,,,,1575000.0,Flanders,5965.909090909091
1.0,APARTMENT,3.0,2.0,East Flanders,Waasmunster,9250,310.0,nan,2024.0,,,,1855000.0,Flanders,5983.870967741936
0.0,HOUSE,4.0,,East Flanders,Waasmunster,9250,175.0,nan,,,,7.0,425000.0,Flanders,2428.5714285714284
0.0,FARMHOUSE,4.0,,East Flanders,Waasmunster,9250,,nan,,,,2.0,900000.0,Flanders,
0.0,HOUSE,3.0,2.0,East Flanders,Waasmunster,9250,213.0,4,,,2.0,,639864.0,Flanders,3004.056338028169
0.0,VILLA,2.0,,East Flanders,Waasmunster,9250,158.0,3,1988.0,,,2.0,559000.0,Flanders,3537.974683544304
0.0,HOUSE,3.0,,East Flanders,Waasmunster,9250,209.0,3,1954.0,,,5.0,349000.0,Flanders,1669.8564593301435
0.0,VILLA,4.0,2.0,East Flanders,Waasmunster,9250,,nan,1980.0,,,5.0,1100000.0,Flanders,
1.0,APARTMENT,3.0,2.0,East Flanders,Sint-Niklaas,9100,205.0,4,2021.0,,,,594000.0,Flanders,2897.560975609756
1.0,APARTMENT,3.0,2.0,East Flanders,Sint-Niklaas,9100,165.0,4,2021.0,,,,562000.0,Flanders,3406.060606060606
1.0,PENTHOUSE,2.0,1.0,East Flanders,Sint-Niklaas,9100,98.0,4,2021.0,,,,505000.0,Flanders,5153.061224489796
1.0,APARTMENT,2.0,1.0,East Flanders,Sint-Niklaas,9100,78.0,4,,,,6.0,169500.0,Flanders,2173.076923076923
0.0,HOUSE,4.0,1.0,East Flanders,Sint-Niklaas,9100,217.0,4,2024.0,,,,552000.0,Flanders,2543.778801843318
0.0,COUNTRY_COTTAGE,5.0,1.0,East Flanders,Sint-Niklaas,9100,,2,,4.0,,2.0,569000.0,Flanders,
0.0,HOUSE,,2.0,East Flanders,Sint-Niklaas,9100,,5,1959.0,3.0,2.0,4.0,399000.0,Flanders,
0.0,HOUSE,2.0,1.0,East Flanders,Sint-Niklaas,9100,,5,,2.0,2.0,5.0,320000.0,Flanders,
0.0,MANSION,4.0,,East Flanders,Sint-Niklaas,9100,265.0,4,,1.0,,6.0,645000.0,Flanders,2433.9622641509436
1.0,APARTMENT,2.0,,East Flanders,Sint-Niklaas,9100,,4,,4.0,1.0,6.0,189000.0,Flanders,
1.0,APARTMENT,1.0,1.0,East Flanders,SINT-NIKLAAS,9100,73.0,nan,,,,7.0,264000.0,Flanders,3616.4383561643835
0.0,HOUSE,,3.0,East Flanders,Sint-Niklaas,9100,,2,,4.0,2.0,2.0,140000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,3,1936.0,,1.0,2.0,85000.0,Flanders,
1.0,APARTMENT,1.0,1.0,East Flanders,Sint-Niklaas,9100,83.0,nan,,2.0,,,249000.0,Flanders,3000.0
0.0,HOUSE,,,East Flanders,Sint-Niklaas,9100,271.0,nan,2025.0,,,,832970.0,Flanders,3073.690036900369
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,2,1955.0,,,4.0,150000.0,Flanders,
0.0,HOUSE,4.0,1.0,East Flanders,Sint-Niklaas,9100,,4,1998.0,,2.0,6.0,410000.0,Flanders,
0.0,HOUSE,,,East Flanders,Sint-Niklaas,9100,75.0,nan,1850.0,2.0,,,125000.0,Flanders,1666.6666666666667
0.0,HOUSE,2.0,2.0,East Flanders,Sint-Niklaas,9100,,3,1984.0,,3.0,2.0,150000.0,Flanders,
0.0,HOUSE,4.0,1.0,East Flanders,Sint-Niklaas,9100,,3,,3.0,2.0,2.0,189000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,3,,,2.0,6.0,145000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,4,1938.0,,1.0,4.0,175000.0,Flanders,
0.0,HOUSE,4.0,1.0,East Flanders,Sint-Niklaas,9100,,nan,,3.0,2.0,2.0,189000.0,Flanders,
1.0,APARTMENT,2.0,1.0,East Flanders,Sint-Niklaas,9100,,nan,1979.0,,,6.0,145000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,nan,,3.0,,,574164.0,Flanders,
0.0,HOUSE,4.0,2.0,East Flanders,Sint-Niklaas,9100,358.0,4,,,,5.0,639000.0,Flanders,1784.9162011173185
1.0,LOFT,1.0,,East Flanders,Sint-Niklaas,9100,188.0,5,1962.0,,,6.0,349900.0,Flanders,1861.1702127659576
0.0,HOUSE,4.0,1.0,East Flanders,Sint-Niklaas,9100,,4,,,1.0,4.0,245000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,3,,,1.0,6.0,269000.0,Flanders,
0.0,HOUSE,2.0,1.0,East Flanders,Sint-Niklaas,9100,119.0,2,,,,4.0,229000.0,Flanders,1924.3697478991596
0.0,HOUSE,4.0,1.0,East Flanders,SINT-NIKLAAS,9100,271.0,4,,,,5.0,495000.0,Flanders,1826.5682656826568
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,4,,,1.0,4.0,279000.0,Flanders,
1.0,APARTMENT,1.0,1.0,East Flanders,Sint-Niklaas,9100,,nan,,,1.0,6.0,165000.0,Flanders,
0.0,HOUSE,2.0,1.0,East Flanders,Sint-Niklaas,9100,,4,,,1.0,4.0,195000.0,Flanders,
0.0,HOUSE,5.0,2.0,East Flanders,Sint-Niklaas,9100,,nan,,4.0,3.0,2.0,350000.0,Flanders,
0.0,HOUSE,3.0,2.0,East Flanders,Sint-Niklaas,9100,,nan,,,2.0,,219000.0,Flanders,
0.0,HOUSE,4.0,1.0,East Flanders,Sint-Niklaas,9100,,2,,,1.0,4.0,225000.0,Flanders,
0.0,MIXED_USE_BUILDING,,,East Flanders,SINT-NIKLAAS,9100,60.0,nan,2023.0,,1.0,,141000.0,Flanders,2350.0
0.0,MIXED_USE_BUILDING,,,East Flanders,SINT-NIKLAAS,9100,71.0,nan,2023.0,,1.0,,157000.0,Flanders,2211.2676056338028
0.0,HOUSE,4.0,1.0,East Flanders,Sint-Niklaas,9100,,4,,2.0,2.0,4.0,320000.0,Flanders,
1.0,APARTMENT,,,East Flanders,Sint-Niklaas,9100,123.0,4,1996.0,,,3.0,160000.0,Flanders,1300.8130081300812
1.0,SERVICE_FLAT,1.0,1.0,East Flanders,Sint-Niklaas,9100,,5,2018.0,,1.0,6.0,215000.0,Flanders,
0.0,MIXED_USE_BUILDING,9.0,3.0,East Flanders,Sint-Niklaas,9100,,3,1968.0,,,6.0,585000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Nieuwkerken-Waas,9100,,2,1964.0,3.0,,2.0,289000.0,Flanders,
0.0,HOUSE,,,East Flanders,Nieuwkerken,9100,,nan,1911.0,4.0,,2.0,313950.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,172.0,4,,,2.0,,691384.0,Flanders,4019.6744186046512
1.0,APARTMENT,,,East Flanders,Sint-Niklaas,9100,,nan,,,,,229000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Sint-Niklaas,9100,,5,,,,,427940.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,175.0,4,,,2.0,,530765.0,Flanders,3032.942857142857
0.0,HOUSE,3.0,1.0,East Flanders,Nieuwkerken-Waas,9100,144.0,4,,,2.0,,599557.0,Flanders,4163.590277777777
0.0,HOUSE,3.0,1.0,East Flanders,Nieuwkerken-Waas,9100,209.0,4,,,2.0,,717330.0,Flanders,3432.200956937799
0.0,HOUSE,3.0,,East Flanders,Sint-Niklaas,9100,,nan,,2.0,,,418994.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Sint-Niklaas,9100,,nan,,3.0,,,473969.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Sint-Niklaas,9100,,nan,,3.0,,,515810.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Sint-Niklaas,9100,128.0,3,1936.0,,,4.0,205000.0,Flanders,1601.5625
1.0,APARTMENT,1.0,,East Flanders,Sint-Niklaas,9100,77.0,3,1976.0,,,6.0,127000.0,Flanders,1649.3506493506493
1.0,APARTMENT,2.0,,East Flanders,Sint-Niklaas,9100,90.0,3,1978.0,,,2.0,149000.0,Flanders,1655.5555555555557
1.0,APARTMENT,2.0,,East Flanders,Sint-Niklaas,9100,90.0,3,1972.0,,,5.0,149000.0,Flanders,1655.5555555555557
1.0,APARTMENT,2.0,,East Flanders,Sint-Niklaas,9100,107.0,4,1974.0,,,7.0,279000.0,Flanders,2607.4766355140187
0.0,HOUSE,4.0,,East Flanders,Sint-Niklaas,9100,169.0,4,1965.0,,,6.0,489000.0,Flanders,2893.491124260355
0.0,HOUSE,4.0,,East Flanders,Sint-Niklaas,9100,289.0,4,,,,5.0,349000.0,Flanders,1207.6124567474048
1.0,APARTMENT,2.0,,East Flanders,Sint-Niklaas,9100,102.0,3,1993.0,,,6.0,199000.0,Flanders,1950.9803921568628
0.0,HOUSE,3.0,,East Flanders,Sint-Niklaas,9100,176.0,2,1977.0,,,2.0,449000.0,Flanders,2551.1363636363635
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,3,,,2.0,5.0,299000.0,Flanders,
1.0,APARTMENT,2.0,,East Flanders,Sint-Niklaas,9100,86.0,3,1963.0,,,4.0,149000.0,Flanders,1732.5581395348838
0.0,HOUSE,2.0,,East Flanders,Sint-Niklaas,9100,150.0,2,,,,2.0,375000.0,Flanders,2500.0
1.0,APARTMENT,3.0,1.0,East Flanders,Sint-Niklaas,9100,126.0,4,1981.0,,,,275000.0,Flanders,2182.5396825396824
0.0,HOUSE,3.0,,East Flanders,Sint-Niklaas,9100,132.0,2,1956.0,,,2.0,220000.0,Flanders,1666.6666666666667
0.0,VILLA,3.0,,East Flanders,Sint-Niklaas,9100,206.0,5,2024.0,,,7.0,720000.0,Flanders,3495.145631067961
0.0,VILLA,3.0,,East Flanders,Sint-Niklaas,9100,205.0,5,2024.0,,,7.0,720000.0,Flanders,3512.1951219512193
0.0,MIXED_USE_BUILDING,6.0,,East Flanders,Sint-Niklaas,9100,680.0,nan,,,,5.0,479000.0,Flanders,704.4117647058823
0.0,HOUSE,3.0,,East Flanders,Sint-Niklaas,9100,119.0,3,,,,4.0,199000.0,Flanders,1672.2689075630253
0.0,HOUSE,3.0,,East Flanders,Sint-Niklaas,9100,134.0,4,,,,6.0,289000.0,Flanders,2156.716417910448
1.0,APARTMENT,1.0,1.0,East Flanders,Sint-Niklaas,9100,,4,,,1.0,4.0,149500.0,Flanders,
1.0,LOFT,1.0,,East Flanders,Sint-Niklaas,9100,77.0,4,,,,7.0,259000.0,Flanders,3363.6363636363635
0.0,MANSION,,,East Flanders,Sint-Niklaas,9100,435.0,3,1945.0,,,,595000.0,Flanders,1367.816091954023
1.0,APARTMENT,2.0,1.0,East Flanders,SINT-NIKLAAS,9100,,4,2019.0,,1.0,7.0,278000.0,Flanders,
0.0,HOUSE,3.0,,East Flanders,Nieuwkerken-Waas,9100,,3,1993.0,,2.0,4.0,299000.0,Flanders,
0.0,HOUSE,4.0,3.0,East Flanders,Sint-Niklaas,9100,,6,,,3.0,6.0,299000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,3,,,2.0,3.0,449000.0,Flanders,
0.0,VILLA,3.0,1.0,East Flanders,Sint-Niklaas,9100,,5,,4.0,2.0,5.0,645000.0,Flanders,
1.0,SERVICE_FLAT,1.0,1.0,East Flanders,Sint-Niklaas,9100,,3,,,,6.0,99000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,6,,,1.0,4.0,179000.0,Flanders,
1.0,APARTMENT,1.0,1.0,East Flanders,Sint-Niklaas,9100,,4,,,,6.0,119500.0,Flanders,
0.0,HOUSE,4.0,1.0,East Flanders,Sint-Niklaas,9100,,nan,,,1.0,2.0,209000.0,Flanders,
1.0,APARTMENT,2.0,1.0,East Flanders,Sint-Niklaas,9100,,5,2020.0,,1.0,7.0,395000.0,Flanders,
0.0,HOUSE,,,East Flanders,Sint-Niklaas,9100,,nan,,,,,175000.0,Flanders,
1.0,APARTMENT,2.0,1.0,East Flanders,Sint-Niklaas,9100,,4,2006.0,,1.0,4.0,229000.0,Flanders,
0.0,APARTMENT_BLOCK,,,East Flanders,Sint-Niklaas,9100,485.0,4,,2.0,,,745000.0,Flanders,1536.0824742268042
1.0,APARTMENT,2.0,,East Flanders,Sint-Niklaas,9100,,nan,1977.0,,,3.0,185000.0,Flanders,
1.0,DUPLEX,2.0,2.0,East Flanders,Sint-Niklaas,9100,,5,,2.0,2.0,5.0,255000.0,Flanders,
0.0,VILLA,3.0,,East Flanders,Sint-Niklaas,9100,,5,2007.0,,,6.0,790000.0,Flanders,
0.0,APARTMENT_BLOCK,2.0,2.0,East Flanders,Sint-Niklaas,9100,,5,,2.0,2.0,5.0,255000.0,Flanders,
0.0,HOUSE,3.0,1.0,East Flanders,Sint-Niklaas,9100,,nan,,2.0,1.0,4.0,252000.0,Flanders,
